ConstrIndex	ExIndex	Place	PhraseGen	WordDep	Form	Role	Rank	Sem	Rea	ConstrExId	ItemExIndex	KeyLexemes
8191	92746	1				субъект ментального состояния	Не выражен	абстрактный	пассивное причастие	41480	113298	путать
8191	92746	2	N/A	путанные	путать	-	Атрибут	-		41480	113299	путать
8191	92746	3	события	события	Sacc	пациенс	Контролер согласования	абстрактный	пассивное причастие	41480	10032817	путать
8192	92679	1	они	они	SPROnom	агенс	Субъект	одушевленный	стандартный	41419	113121	путать
8192	92679	2	N/A	путали	путать	-	Предикат	-		41419	113122	путать
8192	92679	3	слова	слова	Sacc	пациенс	Объект	абстрактный	стандартный	41419	113123	путать
8192	92682	1	он	он	SPROnom	агенс	Несобственный	одушевленный	контроль	41422	113131	путать
8192	92682	2	N/A	путать	путать	-	Предикат	-		41422	113132	путать
8192	92682	3	адреса	адреса	Sacc	пациенс	Объект	абстрактный	стандартный	41422	113133	путать
8192	92683	1	ваш брат	брат	Snom	агенс	Субъект	одушевленный	стандартный	41423	113134	путать
8192	92683	2	N/A	путает	путать	-	Предикат	-		41423	113135	путать
8192	92683	3	ничего	ничего	SPROacc	пациенс	Объект	абстрактный	стандартный	41423	113136	путать
8192	92684	1	Глинка	Глинка	Snom	агенс	Субъект	одушевленный	стандартный	41424	113137	путать
